903,attachment,stock_sn_heavy_p22,128,iw9,,featuregroup_jup_launch_base
904,attachment,rec_gromeo,129,iw9,,featuregroup_jup_launch_base
907,attachment,silencer07_ar,130,iw9,,featuregroup_jup_launch_base
911,attachment,barsil_sm_long_p10,131,iw9,,featuregroup_jup_launch_base
913,attachment,mod_infil_alpha50,132,iw9,,featuregroup_jup_launch_base
915,attachment,ironsdefault_scromeo,133,iw9,,featuregroup_jup_launch_base
921,attachment,bipod_ahotel,134,iw9,,featuregroup_jup_launch_base
923,attachment,flash_sh_01,135,iw9,LAUNCH,featuregroup_jup_launch_base
924,attachment,dynamic_null_dblmg,136,iw9,,featuregroup_jup_launch_base
926,attachment,ammo_9s,137,iw9,LAUNCH,featuregroup_jup_launch_base
928,attachment,rec_mromeo,138,iw9,,featuregroup_jup_launch_base
929,attachment,bar_lm_long_p01,139,iw9,,featuregroup_jup_launch_base
932,attachment,mag_ar_large_p08,140,iw9,,featuregroup_jup_launch_base
938,attachment,stock_ar_tactical_p02,141,iw9,,featuregroup_jup_launch_base
944,attachment,arscope_nvg01,142,iw9,,featuregroup_jup_launch_base
945,attachment,bar_br_light_p01,143,iw9,,
946,attachment,bar_sm_p24,144,iw9,,featuregroup_jup_launch_base
947,attachment,mag_ar_p06,145,iw9,,featuregroup_jup_launch_base
948,attachment,bar_dm_p19,146,iw9,,featuregroup_jup_launch_base
949,attachment,bar_sm_p02,147,iw9,,featuregroup_jup_launch_base
951,attachment,bar_lm_short_p01,148,iw9,,featuregroup_jup_launch_base
957,attachment,ironsdefault_decho,149,iw9,,featuregroup_jup_launch_base
958,attachment,pgrip_ass_p24,150,iw9,LAUNCH,featuregroup_jup_launch_base
959,attachment,pgrip_ar_ass_p02,151,iw9,LAUNCH,featuregroup_jup_launch_base
962,attachment,comp_pi_p25,152,iw9,,
970,attachment,ammo_ar_default,153,iw9,LAUNCH,
972,attachment,grip_angled09,154,iw9,LAUNCH,featuregroup_jup_launch_base
973,attachment,dmscope02,155,iw9,,featuregroup_jup_launch_base
975,attachment,ammo_50b_intercept,156,iw9,LAUNCH,featuregroup_jup_launch_base
978,attachment,ammo_12g_he,157,iw9,LAUNCH,featuregroup_jup_launch_base
981,attachment,firerate_adverse_p15,158,iw9,,featuregroup_jup_launch_base
984,attachment,guard_light_p12,159,iw9,,featuregroup_jup_launch_base
990,attachment,bar_pi_p27,160,iw9,,featuregroup_jup_launch_base
993,attachment,brakevert2_pi_p25,161,iw9,,
994,attachment,ammo_50b_db,162,iw9,LAUNCH,featuregroup_jup_launch_base
997,attachment,laserpstl_ads02,163,iw9,,featuregroup_jup_launch_base
1001,attachment,mag_sm_large_p03,164,iw9,,featuregroup_jup_launch_base
1004,attachment,ammo_762n_db,165,iw9,LAUNCH,featuregroup_jup_launch_base
1007,attachment,stock_ar_heavy_p06,166,iw9,,featuregroup_jup_launch_base
1009,attachment,mag_sm_p08,167,iw9,,featuregroup_jup_launch_base
1012,attachment,snscope01,168,iw9,,featuregroup_jup_launch_base
1013,attachment,stock_dm_p38,169,iw9,,featuregroup_jup_launch_base
1017,attachment,mag_ar_small_p02,170,iw9,,featuregroup_jup_launch_base
1019,attachment,arscope_vz01,171,iw9,,featuregroup_jup_launch_base
1020,attachment,mag_ar_hvylarge_p08,172,iw9,,featuregroup_jup_launch_base
1021,attachment,gripside_med_p17,173,iw9,LAUNCH,featuregroup_jup_launch_base
1022,attachment,ammo_65cm,174,iw9,LAUNCH,featuregroup_jup_launch_base
1023,attachment,iw9_ironsdefault_augolf,175,iw9,,featuregroup_jup_launch_base
1024,attachment,iw9_akimbo_decho,176,iw9,,featuregroup_jup_launch_base
1030,attachment,stock_sm_lgttactical_p11,177,iw9,,
1042,attachment,bartube_sh_short_p12,178,iw9,,featuregroup_jup_launch_base
1044,attachment,reflex07,179,iw9,,featuregroup_jup_launch_base
1052,attachment,ammo_5x28_hp,180,iw9,LAUNCH,featuregroup_jup_launch_base
1057,attachment,snscope_drop01,181,iw9,,featuregroup_jup_launch_base
1058,attachment,bar_sn_p23,182,iw9,,featuregroup_jup_launch_base
1060,attachment,laserbox_ads05,183,iw9,,featuregroup_jup_launch_base
1061,attachment,bar_sn_p22,184,iw9,,featuregroup_jup_launch_base
1062,attachment,pgrip_ass_p02,185,iw9,LAUNCH,featuregroup_jup_launch_base
1063,attachment,silencer05_ar,186,iw9,,featuregroup_jup_launch_base
1064,attachment,mag_ar_large_p03,187,iw9,,featuregroup_jup_launch_base
1069,attachment,ammo_45acp_fr,188,iw9,LAUNCH,featuregroup_jup_launch_base
1071,attachment,stockp_sm_heavy_p24,189,iw9,,featuregroup_jup_launch_base
1073,attachment,ironsdefault_romeo18_pdw,190,iw9,,featuregroup_jup_launch_base
1076,attachment,comp_sm_01,191,iw9,,featuregroup_jup_launch_base
1079,attachment,bar_sm_long_p03,192,iw9,,
1081,attachment,mag_ar_heavy_p08,193,iw9,,featuregroup_jup_launch_base
1082,attachment,done,194,iw9,,
1083,attachment,ammo_500sw,195,iw9,LAUNCH,featuregroup_jup_launch_base
1090,attachment,rec_kilo53,196,iw9,,featuregroup_jup_launch_base
1097,attachment,mag_sn_p18,197,iw9,,featuregroup_jup_launch_base
1098,attachment,pgrip_dm_aim_p02,198,iw9,LAUNCH,featuregroup_jup_launch_base
1102,attachment,hybrid04,199,iw9,,
1103,attachment,comp_sh_01,200,iw9,LAUNCH,featuregroup_jup_launch_base
1105,attachment,ammo_blk_fr,201,iw9,LAUNCH,featuregroup_jup_launch_base
1106,attachment,comp_sh_02,202,iw9,,featuregroup_jup_launch_base
1108,attachment,ub_sh01,203,iw9,,featuregroup_jup_launch_base
1113,attachment,xmags_cp_rpapa7,204,iw9,,
1115,attachment,stock_sm_light_p10,205,iw9,,featuregroup_jup_launch_base
1118,attachment,guard_tactical_p14,206,iw9,,featuregroup_jup_launch_base
1120,attachment,wire_lgt_p38,207,iw9,,featuregroup_jup_launch_base
1122,attachment,silencer02_ar,208,iw9,,featuregroup_jup_launch_base
1123,attachment,comb_ammo_p12,209,iw9,LAUNCH,featuregroup_jup_launch_base
1126,attachment,ammo_762n_op,210,iw9,LAUNCH,featuregroup_jup_launch_base
1127,attachment,laserhip_dim_p26,211,iw9,,featuregroup_jup_launch_base
1128,attachment,bartube_sh_heavy_p13,212,iw9,,featuregroup_jup_launch_base
1130,attachment,stockr_dm_p19,213,iw9,,featuregroup_jup_launch_base
1132,attachment,bar_lm_short_p15,214,iw9,,featuregroup_jup_launch_base
1134,attachment,bar_br_p01,215,iw9,,
1135,attachment,tube_7_12g,216,iw9,,
1136,attachment,stock_lm_heavy_p17,217,iw9,,featuregroup_jup_launch_base
1138,attachment,grip_vert05,218,iw9,LAUNCH,featuregroup_jup_launch_base
1142,attachment,ironsdefault_mike4,219,iw9,,featuregroup_jup_launch_base
1144,attachment,comb_ergo_p07,220,iw9,,featuregroup_jup_launch_base
1145,attachment,mag_sm_p04,221,iw9,,featuregroup_jup_launch_base
1146,attachment,ironsdefault_mike1014,222,iw9,,featuregroup_jup_launch_base
1147,attachment,bipod_p03,223,iw9,,
1148,attachment,trigger_light_p25,224,iw9,,featuregroup_jup_launch_base
1150,attachment,thermal02,225,iw9,,
1152,attachment,selectsemi_akilo,226,iw9,,featuregroup_jup_launch_base
1154,attachment,ammo_4x30_op,227,iw9,LAUNCH,featuregroup_jup_launch_base
1155,attachment,ironsdefault_fecho,228,iw9,,featuregroup_jup_launch_base
1158,attachment,shscope01,229,iw9,,featuregroup_jup_launch_base
1161,attachment,mag_pi_large_p24,230,iw9,,featuregroup_jup_launch_base
1162,attachment,fourx05,231,iw9,,featuregroup_jup_launch_base
1163,attachment,mag_sm_xlarge_p11,232,iw9,,
1166,attachment,ammo_65c_op,233,iw9,LAUNCH,featuregroup_jup_launch_base
1172,attachment,comp_br_02,234,iw9,,featuregroup_jup_launch_base
1174,attachment,pgrip_dm_tac_p02,235,iw9,LAUNCH,featuregroup_jup_launch_base
1176,attachment,bipod_med_p04,236,iw9,,
1177,attachment,flash_ar_02,237,iw9,,featuregroup_jup_launch_base
1178,attachment,mag_sn_small_p21,238,iw9,,featuregroup_jup_launch_base
1186,attachment,rec_juliet,239,iw9,,featuregroup_jup_launch_base
1190,attachment,bar_ar_light_p05,240,iw9,,featuregroup_jup_launch_base
1199,attachment,mag_ar_lgtsmall_p04,241,iw9,,featuregroup_jup_launch_base
1200,attachment,iw9_selectsemi,242,iw9,,featuregroup_jup_launch_base
1202,attachment,comp_sm_02,243,iw9,,featuregroup_jup_launch_base
1203,attachment,holo02,244,iw9,,featuregroup_jup_launch_base
1204,attachment,comp_dm_01,245,iw9,,featuregroup_jup_launch_base
1205,attachment,dmscope_vz01,246,iw9,,featuregroup_jup_launch_base
1211,attachment,bar_lm_p04,247,iw9,,featuregroup_jup_launch_base
1213,attachment,bar_sm_lgtshort_p04,248,iw9,,featuregroup_jup_launch_base
1217,attachment,belt_lm_p15,249,iw9,,featuregroup_jup_launch_base
1218,attachment,guard_p14,250,iw9,,featuregroup_jup_launch_base
1219,attachment,ub_gl01,251,iw9,,featuregroup_jup_launch_base
1221,attachment,pgrip_aim_p01,252,iw9,LAUNCH,featuregroup_jup_launch_base
1226,attachment,grip_vertshort06,253,iw9,LAUNCH,featuregroup_jup_launch_base
1227,attachment,flash_sn_02,254,iw9,,featuregroup_jup_launch_base
1229,attachment,iw9_ironsdefault_mcharlie,255,iw9,,featuregroup_jup_launch_base
1231,attachment,barsil_dm_p20,256,iw9,,featuregroup_jup_launch_base
1235,attachment,ironsdefault_sierra552,257,iw9,,
1238,attachment,laserbox_hip03,258,iw9,,featuregroup_jup_launch_base
1243,attachment,bar_sn_heavy_p22,259,iw9,,featuregroup_jup_launch_base
1244,attachment,tube_7_45gvt,260,iw9,,
1245,attachment,bar_sh_heavy_p12,261,iw9,,featuregroup_jup_launch_base
1246,attachment,ammo_4x30_fr,262,iw9,LAUNCH,featuregroup_jup_launch_base
1261,attachment,mag_br_large_p02,263,iw9,,featuregroup_jup_launch_base
1265,attachment,arscope_vz02,264,iw9,,featuregroup_jup_launch_base
1266,attachment,lasercyl_hip02,265,iw9,,featuregroup_jup_launch_base
1268,attachment,gripside_large_p17,266,iw9,LAUNCH,featuregroup_jup_launch_base
1270,attachment,ammo_500sw_fr,267,iw9,LAUNCH,featuregroup_jup_launch_base
1275,attachment,bar_pi_xshort_p26,268,iw9,,featuregroup_jup_launch_base
1283,attachment,stock_sm_assault_p11,269,iw9,,
1285,attachment,stock_sn_assault_p23,270,iw9,,featuregroup_jup_launch_base
1288,attachment,barsil_lm_p03,271,iw9,,featuregroup_jup_launch_base
1292,attachment,mag_sn_p02,272,iw9,,featuregroup_jup_launch_base
1297,attachment,fourx03,273,iw9,,
1299,attachment,stock_lm_lgttactical_p15,274,iw9,,featuregroup_jup_launch_base
1301,attachment,bar_sm_hvylong_p07,275,iw9,,featuregroup_jup_launch_base
1302,attachment,grip_angled03,276,iw9,LAUNCH,featuregroup_jup_launch_base
1304,attachment,ironsdefault_kilo53,277,iw9,,featuregroup_jup_launch_base
1305,attachment,breacher_sh_01,278,iw9,,featuregroup_jup_launch_base
1306,attachment,bar_ar_lgtshort_p01,279,iw9,,featuregroup_jup_launch_base
1308,attachment,comb_p06,280,iw9,,featuregroup_jup_launch_base
1309,attachment,flash_ar_04,281,iw9,,featuregroup_jup_launch_base
1310,attachment,fourx06,282,iw9,,featuregroup_jup_launch_base
1313,attachment,comp_ar_05,283,iw9,,featuregroup_jup_launch_base
1314,attachment,stockno_pi_p25,284,iw9,,featuregroup_jup_launch_base
1315,attachment,bar_lm_heavy_p03,285,iw9,,featuregroup_jup_launch_base
1319,attachment,silencer_oscar12,286,iw9,,
1321,attachment,bar_lm_hvy_p16,287,iw9,,featuregroup_jup_launch_base
1324,attachment,stock_sn_light_p05,288,iw9,,featuregroup_jup_launch_base
1325,attachment,dynamic_null_gromeo,289,iw9,,featuregroup_jup_launch_base
1329,attachment,hybridrange01,290,iw9,,featuregroup_jup_launch_base
1333,attachment,ironsdefault_romeo870,291,iw9,,
1337,attachment,bipod_xmike109,292,iw9,,
1338,attachment,rec_rpapa7,293,iw9,,featuregroup_jup_launch_base
1340,attachment,fourx_augolf,294,iw9,,
1341,attachment,snprscope_alpha50,295,iw9,,
1342,attachment,pgrip_ass_p16,296,iw9,LAUNCH,featuregroup_jup_launch_base
1343,attachment,ironsdefault_aalpha12,297,iw9,,
1346,attachment,flash_sm_01,298,iw9,LAUNCH,featuregroup_jup_launch_base
1348,attachment,hybrid05,299,iw9,,featuregroup_jup_launch_base
1352,attachment,comb_amo_p20,300,iw9,,
1357,attachment,stock_lm_light_p16,301,iw9,,featuregroup_jup_launch_base
1358,attachment,holostable_east01,302,iw9,,
1361,attachment,comb_tactical_p19,303,iw9,,featuregroup_jup_launch_base
1362,attachment,pgrip_tac_p24,304,iw9,LAUNCH,featuregroup_jup_launch_base
1363,attachment,laserir_box,305,iw9,,featuregroup_jup_launch_base
1364,attachment,ammo_9s_op,306,iw9,LAUNCH,featuregroup_jup_launch_base
1369,attachment,silencer04_sh,307,iw9,,featuregroup_jup_launch_base
1372,attachment,bar_br_long_p01,308,iw9,,
1374,attachment,comb_hvy_p20,309,iw9,,featuregroup_jup_launch_base
1376,attachment,comp_br_03,310,iw9,,featuregroup_jup_launch_base
1377,attachment,bar_ar_light_p02,311,iw9,,featuregroup_jup_launch_base
1378,attachment,silencer02_sn,312,iw9,,featuregroup_jup_launch_base
1382,attachment,drum_lm_large_p04,313,iw9,,featuregroup_jup_launch_base
1383,attachment,iw9_lnchrscope_mike32,314,iw9,,featuregroup_jup_launch_base
1385,attachment,mag_ar_p04,315,iw9,,featuregroup_jup_launch_base
1386,attachment,holo06,316,iw9,,featuregroup_jup_launch_base
1389,attachment,bolt_lgt_p21,317,iw9,,featuregroup_jup_launch_base
1390,attachment,lever_light_p19,318,iw9,,featuregroup_jup_launch_base
1392,attachment,trigger_light_p24,319,iw9,,featuregroup_jup_launch_base
1394,attachment,stock_sh_heavy_p13,320,iw9,,featuregroup_jup_launch_base
1401,attachment,iw9_ironsdefault_charlie725,321,iw9,,featuregroup_jup_launch_base
1404,attachment,comb_ammo_p19,322,iw9,LAUNCH,featuregroup_jup_launch_base
1405,attachment,tube_10_45gvt,323,iw9,,
1409,attachment,bartube_sh_hvylong_p13,324,iw9,,featuregroup_jup_launch_base
1411,attachment,trigger_p24,325,iw9,,featuregroup_jup_launch_base
1415,attachment,ammo_762n_tr,326,iw9,LAUNCH,featuregroup_jup_launch_base
1416,attachment,pgrip_aim_p18,327,iw9,LAUNCH,featuregroup_jup_launch_base
1417,attachment,wounded_sniper,328,iw9,,featuregroup_jup_launch_base
1418,attachment,silencer03_ar,329,iw9,,featuregroup_jup_launch_base
1423,attachment,stock_ar_assault_p02,330,iw9,,featuregroup_jup_launch_base
1425,attachment,snscope_vz01,331,iw9,,featuregroup_jup_launch_base
1428,attachment,comp_sm_04,332,iw9,,featuregroup_jup_launch_base
1429,attachment,ironsdefault_charlie9,333,iw9,,
1430,attachment,pgrip_br_snp_p02,334,iw9,LAUNCH,featuregroup_jup_launch_base
1431,attachment,silencer03_sn,335,iw9,,featuregroup_jup_launch_base
1435,attachment,stock_sm_assault_p07,336,iw9,,featuregroup_jup_launch_base
1436,attachment,guard_heavy_p14,337,iw9,,featuregroup_jup_launch_base
1438,attachment,bar_sn_long_p05,338,iw9,,featuregroup_jup_launch_base
1440,attachment,mag_pi_large_p25,339,iw9,,featuregroup_jup_launch_base
1444,attachment,compside_pi_p25,340,iw9,,
1448,attachment,bar_ar_short2_p06,341,iw9,,featuregroup_jup_launch_base
1449,attachment,rec_kgolf,342,iw9,,featuregroup_jup_launch_base
1453,attachment,bartube_sh_p13,343,iw9,,featuregroup_jup_launch_base
1455,attachment,grip_vertshort04,344,iw9,LAUNCH,featuregroup_jup_launch_base
1457,attachment,comp_br_04,345,iw9,,featuregroup_jup_launch_base
1458,attachment,rec_pgolf1,346,iw9,,featuregroup_jup_launch_base
1461,attachment,bipod_rkilo,347,iw9,,featuregroup_jup_launch_base
1462,attachment,rec_sa700,348,iw9,,featuregroup_jup_launch_base
1464,attachment,pgrip_br_p02,349,iw9,LAUNCH,featuregroup_jup_launch_base
1466,attachment,breacher_pi_01,350,iw9,,featuregroup_jup_launch_base
1469,attachment,ammo_762s_fr,351,iw9,LAUNCH,featuregroup_jup_launch_base
1470,attachment,ammo_dm_default,352,iw9,LAUNCH,
1473,attachment,ammo_338nm_op,353,iw9,LAUNCH,featuregroup_jup_launch_base
1475,attachment,ironsdefault_akilo47,354,iw9,,
1479,attachment,bar_dm_tac_p38,355,iw9,,featuregroup_jup_launch_base
1480,attachment,mag_ar_lgtxlarge_p04,356,iw9,,featuregroup_jup_launch_base
1482,attachment,stock_sn_p05,357,iw9,,featuregroup_jup_launch_base
1484,attachment,iw9_lnchrscope_kgolf,358,iw9,,featuregroup_jup_launch_base
1485,attachment,bar_sm_lgtshort_p08,359,iw9,,featuregroup_jup_launch_base
1486,attachment,pgrip_p04,360,iw9,LAUNCH,featuregroup_jup_launch_base
1490,attachment,ironsdefault_golf17_stockp,361,iw9,,featuregroup_jup_launch_base
1494,attachment,bartube_sh_p12,362,iw9,,featuregroup_jup_launch_base
1496,attachment,pgrip_aim_p11,363,iw9,LAUNCH,
1501,attachment,ammo_4x30_tr,364,iw9,LAUNCH,featuregroup_jup_launch_base
1502,attachment,hybrid,365,iw9,,featuregroup_jup_launch_base
1503,attachment,holostable_west01_light,366,iw9,,
1507,attachment,silencer07_br,367,iw9,,featuregroup_jup_launch_base
1510,attachment,comp_sm_05,368,iw9,,featuregroup_jup_launch_base
1513,attachment,rec_mike24,369,iw9,,featuregroup_jup_launch_base
1514,attachment,bipod_med_p17,370,iw9,,
1516,attachment,ammo_9s_fr,371,iw9,LAUNCH,featuregroup_jup_launch_base
1518,attachment,silencer06_sm,372,iw9,,featuregroup_jup_launch_base
1519,attachment,bar_sm_lngheavy_p24,373,iw9,,featuregroup_jup_launch_base
1520,attachment,ironsdefault_alpha50,374,iw9,,
1522,attachment,rec_akilo74,375,iw9,,featuregroup_jup_launch_base
1523,attachment,pgrip_dm_snp_p02,376,iw9,LAUNCH,featuregroup_jup_launch_base
